hhid,pub_lat_mod,pub_lon_mod,wetland_lat,wetland_lon,distance_km,district,region,Enumeration_area
H3490301,0.4042633,32.5858345,32.5858345,0.4042633,2.228417762,Wakiso,Central,349
H3490401,0.4042633,32.5858345,32.5858345,0.4042633,2.228417762,Wakiso,Central,349
H3490601,0.4042633,32.5858345,32.5858345,0.4042633,2.228417762,Wakiso,Central,349
H3490701,0.4042633,32.5858345,32.5858345,0.4042633,2.228417762,Wakiso,Central,349
H3491001,0.4042633,32.5858345,32.5858345,0.4042633,2.228417762,Wakiso,Central,349
H3500101,0.3349932,32.1860962,32.1860962,0.3349932,9.010159144,Mityana,Central,350
H3500201,0.3349932,32.1860962,32.1860962,0.3349932,9.010159144,Mityana,Central,350
H3500301,0.3349932,32.1860962,32.1860962,0.3349932,9.010159144,Mityana,Central,350
H3500302,0.2185542,32.5398979,32.5398979,0.2185542,0,Wakiso,Central,350
H3500401,0.3349932,32.1860962,32.1860962,0.3349932,9.010159144,Mityana,Central,350
H3500501,0.3349932,32.1860962,32.1860962,0.3349932,9.010159144,Mityana,Central,350
H3500601,0.3349932,32.1860962,32.1860962,0.3349932,9.010159144,Mityana,Central,350
H3500701,0.3349932,32.1860962,32.1860962,0.3349932,9.010159144,Mityana,Central,350
H3500801,0.3349932,32.1860962,32.1860962,0.3349932,9.010159144,Mityana,Central,350
H3500901,0.3349932,32.1860962,32.1860962,0.3349932,9.010159144,Mityana,Central,350
H3501001,0.3349932,32.1860962,32.1860962,0.3349932,9.010159144,Mityana,Central,350
H3510101,0.5719212,32.0594902,32.0594902,0.5719212,9.38393853,Mityana,Central,351
H3510201,0.5719212,32.0594902,32.0594902,0.5719212,9.38393853,Mityana,Central,351
H3510301,0.5719212,32.0594902,32.0594902,0.5719212,9.38393853,Mityana,Central,351
H3510401,,,,,,Mityana,Central,351
H3510501,0.5719212,32.0594902,32.0594902,0.5719212,9.38393853,Mityana,Central,351
H3510601,0.5719212,32.0594902,32.0594902,0.5719212,9.38393853,Mityana,Central,351
H3510602,0.9154314,31.7591248,31.7591248,0.9154314,12.80140455,Kiboga,Central,351
H3510701,0.5719212,32.0594902,32.0594902,0.5719212,9.38393853,Mityana,Central,351
H3510801,0.5719212,32.0594902,32.0594902,0.5719212,9.38393853,Mityana,Central,351
H3510901,0.5719212,32.0594902,32.0594902,0.5719212,9.38393853,Mityana,Central,351
H3511001,0.5719212,32.0594902,32.0594902,0.5719212,9.38393853,Wakiso,Central,351
H3520101,0.3855247,32.9728241,32.9728241,0.3855247,11.791262,Buikwe,Central,352
H3520201,0.3855247,32.9728241,32.9728241,0.3855247,11.791262,Buikwe,Central,352
H3520301,0.3855247,32.9728241,32.9728241,0.3855247,11.791262,Buikwe,Central,352
H3520401,0.3855247,32.9728241,32.9728241,0.3855247,11.791262,Buikwe,Central,352
H3520501,0.3855247,32.9728241,32.9728241,0.3855247,11.791262,Buikwe,Central,352
H3520502,0.3501274,32.6699867,32.6699867,0.3501274,1.066742135,Mukono,Central,352
H3520502,0.3501274,32.6699867,32.6699867,0.3501274,1.066742135,Mukono,Central,352
H3520601,0.3855247,32.9728241,32.9728241,0.3855247,11.791262,Buikwe,Central,352
H3520701,0.3855247,32.9728241,32.9728241,0.3855247,11.791262,Buikwe,Central,352
H3520801,0.6004987,32.8409958,32.8409958,0.6004987,4.248459981,Buikwe,Central,352
H3520802,0.3694841,32.7745628,32.7745628,0.3694841,2.653630479,Mukono,Central,352
H3521001,0.3855247,32.9728241,32.9728241,0.3855247,11.791262,Buikwe,Central,352
H3530101,0.495523,32.7296906,32.7296906,0.495523,5.040771661,Mukono,Central,353
H3530101,0.495523,32.7296906,32.7296906,0.495523,5.040771661,Mukono,Central,353
H3530201,0.4114175,33.1413689,33.1413689,0.4114175,6.057434494,Buikwe,Central,353
H3530301,0.4114175,33.1413689,33.1413689,0.4114175,6.057434494,Buikwe,Central,353
H3530601,0.4114175,33.1413689,33.1413689,0.4114175,6.057434494,Buikwe,Central,353
H3530701,0.4114175,33.1413689,33.1413689,0.4114175,6.057434494,Buikwe,Central,353
H3530801,0.4114175,33.1413689,33.1413689,0.4114175,6.057434494,Buikwe,Central,353
H3531001,0.4114175,33.1413689,33.1413689,0.4114175,6.057434494,Buikwe,Central,353
H3540101,0.1357812,32.881031,32.881031,0.1357812,1.485271802,Buikwe,Central,354
H3540201,0.1357812,32.881031,32.881031,0.1357812,1.485271802,Buikwe,Central,354
H3540301,0.1357812,32.881031,32.881031,0.1357812,1.485271802,Buikwe,Central,354
H3540401,0.1357812,32.881031,32.881031,0.1357812,1.485271802,Buikwe,Central,354
H3540501,0.1357812,32.881031,32.881031,0.1357812,1.485271802,Buikwe,Central,354
H3540602,0.2277199,32.9194756,32.9194756,0.2277199,2.811657301,Buikwe,Central,354
H3540602,0.2277199,32.9194756,32.9194756,0.2277199,2.811657301,Buikwe,Central,354
H3540701,0.1357812,32.881031,32.881031,0.1357812,1.485271802,Buikwe,Central,354
H3540801,0.1357812,32.881031,32.881031,0.1357812,1.485271802,Buikwe,Central,354
H3540901,0.1357812,32.881031,32.881031,0.1357812,1.485271802,Buikwe,Central,354
H3541001,0.1357812,32.881031,32.881031,0.1357812,1.485271802,Buikwe,Central,354
H3550101,0.2902184,32.2756653,32.2756653,0.2902184,3.8244461,Butambala,Central,355
H3550101,0.2902184,32.2756653,32.2756653,0.2902184,3.8244461,Butambala,Central,355
H3550201,0.2902184,32.2756653,32.2756653,0.2902184,3.8244461,Butambala,Central,355
H3550201,0.2902184,32.2756653,32.2756653,0.2902184,3.8244461,Butambala,Central,355
H3550301,0.2902184,32.2756653,32.2756653,0.2902184,3.8244461,Butambala,Central,355
H3550301,0.2902184,32.2756653,32.2756653,0.2902184,3.8244461,Butambala,Central,355
H3550401,0.306258,32.1458931,32.1458931,0.306258,9.125302673,Butambala,Central,355
H3550402,0.261842,32.5567551,32.5567551,0.261842,0.469309236,Wakiso,Central,355
H3550402,0.261842,32.5567551,32.5567551,0.261842,0.469309236,Wakiso,Central,355
H3550501,0.2902184,32.2756653,32.2756653,0.2902184,3.8244461,Butambala,Central,355
H3550501,0.2902184,32.2756653,32.2756653,0.2902184,3.8244461,Butambala,Central,355
H3550601,0.2902184,32.2756653,32.2756653,0.2902184,3.8244461,Butambala,Central,355
H3550601,0.2902184,32.2756653,32.2756653,0.2902184,3.8244461,Butambala,Central,355
H3550801,0.2902184,32.2756653,32.2756653,0.2902184,3.8244461,Butambala,Central,355
H3550801,0.2902184,32.2756653,32.2756653,0.2902184,3.8244461,Butambala,Central,355
H3550902,0.2902184,32.2756653,32.2756653,0.2902184,3.8244461,Butambala,Central,355
H3550902,0.2902184,32.2756653,32.2756653,0.2902184,3.8244461,Butambala,Central,355
H3560101,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560101,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560101,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560201,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560201,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560201,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560301,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560301,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560301,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560401,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560401,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560401,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560402,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560402,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560402,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560501,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560501,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560501,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560601,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560601,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560601,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560701,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560701,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560701,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560801,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560801,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560801,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560901,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560901,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3560901,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3561001,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3561001,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3561001,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3561002,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3561002,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3561002,-0.344248,31.5716648,31.5716648,-0.344248,1.176148467,Lwengo,Central,356
H3570101,-0.3949103,31.332243,31.332243,-0.3949103,1.410389588,Lwengo,Central,357
H3570201,-0.3949103,31.332243,31.332243,-0.3949103,1.410389588,Lwengo,Central,357
H3570202,0.2570177,32.5793304,32.5793304,0.2570177,0.012551528,Wakiso,Central,357
H3570301,-0.3949103,31.332243,31.332243,-0.3949103,1.410389588,Lwengo,Central,357
H3570401,-0.3949103,31.332243,31.332243,-0.3949103,1.410389588,Lwengo,Central,357
H3570501,-0.3949103,31.332243,31.332243,-0.3949103,1.410389588,Lwengo,Central,357
H3570601,-0.3949103,31.332243,31.332243,-0.3949103,1.410389588,Lwengo,Central,357
H3570701,-0.3949103,31.332243,31.332243,-0.3949103,1.410389588,Lwengo,Central,357
H3570801,-0.3949103,31.332243,31.332243,-0.3949103,1.410389588,Lwengo,Central,357
H3570901,-0.3949103,31.332243,31.332243,-0.3949103,1.410389588,Lwengo,Central,357
H3571001,-0.3949103,31.332243,31.332243,-0.3949103,1.410389588,Lwengo,Central,357
H3580101,-0.4191392,31.2067719,31.2067719,-0.4191392,15.32375278,Lwengo,Central,358
H3580201,-0.4191392,31.2067719,31.2067719,-0.4191392,15.32375278,Lwengo,Central,358
H3580301,-0.4191392,31.2067719,31.2067719,-0.4191392,15.32375278,Lwengo,Central,358
H3580401,-0.4191392,31.2067719,31.2067719,-0.4191392,15.32375278,Lwengo,Central,358
H3580402,-0.5771319,31.272522,31.272522,-0.5771319,7.583753236,Rakai,Central,358
H3580501,-0.4191392,31.2067719,31.2067719,-0.4191392,15.32375278,Lwengo,Central,358
H3580601,-0.4191392,31.2067719,31.2067719,-0.4191392,15.32375278,Lwengo,Central,358
H3580801,-0.4191392,31.2067719,31.2067719,-0.4191392,15.32375278,Lwengo,Central,358
H3581001,-0.4191392,31.2067719,31.2067719,-0.4191392,15.32375278,Lwengo,Central,358
H3590101,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3590101,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3590201,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3590201,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3590301,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3590301,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3590401,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3590401,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3590501,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3590501,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3590601,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3590601,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3590701,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3590701,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3590801,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3590801,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3591001,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3591001,0.5399488,33.7246971,33.7246971,0.5399488,2.495338463,Bugiri,Eastern,359
H3600102,0.5844313,34.0766678,34.0766678,0.5844313,0,Busia,Eastern,360
H3600201,0.5844313,34.0766678,34.0766678,0.5844313,0,Busia,Eastern,360
H3600301,0.5844313,34.0766678,34.0766678,0.5844313,0,Busia,Eastern,360
H3600401,0.5844313,34.0766678,34.0766678,0.5844313,0,Busia,Eastern,360
H3600501,0.5844313,34.0766678,34.0766678,0.5844313,0,Busia,Eastern,360
H3600602,0.5844313,34.0766678,34.0766678,0.5844313,0,Busia,Eastern,360
H3600701,0.5844313,34.0766678,34.0766678,0.5844313,0,Busia,Eastern,360
H3600801,0.5844313,34.0766678,34.0766678,0.5844313,0,Busia,Eastern,360
H3600901,0.5844313,34.0766678,34.0766678,0.5844313,0,Busia,Eastern,360
H3601002,0.5844313,34.0766678,34.0766678,0.5844313,0,Busia,Eastern,360
H3610101,0.5255558,33.1583023,33.1583023,0.5255558,12.64299182,Jinja,Eastern,361
H3610201,0.5255558,33.1583023,33.1583023,0.5255558,12.64299182,Jinja,Eastern,361
H3610401,0.5255558,33.1583023,33.1583023,0.5255558,12.64299182,Jinja,Eastern,361
H3610501,0.5255558,33.1583023,33.1583023,0.5255558,12.64299182,Jinja,Eastern,361
H3610601,0.5255558,33.1583023,33.1583023,0.5255558,12.64299182,Jinja,Eastern,361
H3610701,0.5255558,33.1583023,33.1583023,0.5255558,12.64299182,Jinja,Eastern,361
H3610801,0.5255558,33.1583023,33.1583023,0.5255558,12.64299182,Jinja,Eastern,361
H3610901,0.5255558,33.1583023,33.1583023,0.5255558,12.64299182,Jinja,Eastern,361
H3620101,0.5198955,33.1747665,33.1747665,0.5198955,11.08715427,Jinja,Eastern,362
H3620201,0.5198955,33.1747665,33.1747665,0.5198955,11.08715427,Jinja,Eastern,362
H3620301,0.5159701,33.2224579,33.2224579,0.5159701,6.526820899,Jinja,Eastern,362
H3620401,0.5198955,33.1747665,33.1747665,0.5198955,11.08715427,Jinja,Eastern,362
H3620501,0.5198955,33.1747665,33.1747665,0.5198955,11.08715427,Jinja,Eastern,362
H3620601,0.5198955,33.1747665,33.1747665,0.5198955,11.08715427,Jinja,Eastern,362
H3620701,0.5198955,33.1747665,33.1747665,0.5198955,11.08715427,Jinja,Eastern,362
H3620801,0.5198955,33.1747665,33.1747665,0.5198955,11.08715427,Jinja,Eastern,362
H3620901,0.5198955,33.1747665,33.1747665,0.5198955,11.08715427,Jinja,Eastern,362
H3621001,0.5198955,33.1747665,33.1747665,0.5198955,11.08715427,Jinja,Eastern,362
H3630102,1.1815605,33.604908,33.604908,1.1815605,0.522503912,Pallisa,Eastern,363
H3630102,1.1815605,33.604908,33.604908,1.1815605,0.522503912,Pallisa,Eastern,363
H3630102,1.1815605,33.604908,33.604908,1.1815605,0.522503912,Pallisa,Eastern,363
H3630102,1.1815605,33.604908,33.604908,1.1815605,0.522503912,Pallisa,Eastern,363
H3630102,1.1815605,33.604908,33.604908,1.1815605,0.522503912,Pallisa,Eastern,363
H3630201,1.0734538,34.1650391,34.1650391,1.0734538,1.977897823,Mbale,Eastern,363
H3630301,0.7111179,34.1736374,34.1736374,0.7111179,1.279962821,Mbale,Eastern,363
H3630401,1.0659809,34.1733513,34.1733513,1.0659809,1.345599703,Mbale,Eastern,363
H3630501,1.0659809,34.1733513,34.1733513,1.0659809,1.345599703,Mbale,Eastern,363
H3630701,1.0659809,34.1733513,34.1733513,1.0659809,1.345599703,Mbale,Eastern,363
H3630801,1.0659809,34.1733513,34.1733513,1.0659809,1.345599703,Mbale,Eastern,363
H3630901,1.0659809,34.1733513,34.1733513,1.0659809,1.345599703,Mbale,Eastern,363
H3640101,1.2607998,33.7970543,33.7970543,1.2607998,15.04527782,Pallisa,Eastern,364
H3640301,1.2607998,33.7970543,33.7970543,1.2607998,15.04527782,Pallisa,Eastern,364
H3640402,1.2607998,33.7970543,33.7970543,1.2607998,15.04527782,Pallisa,Eastern,364
H3640501,1.2607998,33.7970543,33.7970543,1.2607998,15.04527782,Pallisa,Eastern,364
H3640601,1.2607998,33.7970543,33.7970543,1.2607998,15.04527782,Pallisa,Eastern,364
H3640701,1.2607998,33.7970543,33.7970543,1.2607998,15.04527782,Pallisa,Eastern,364
H3640801,1.2607998,33.7970543,33.7970543,1.2607998,15.04527782,Pallisa,Eastern,364
H3640901,1.2607998,33.7970543,33.7970543,1.2607998,15.04527782,Pallisa,Eastern,364
H3641001,1.2607998,33.7970543,33.7970543,1.2607998,15.04527782,Pallisa,Eastern,364
H3650101,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650101,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650101,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650101,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650201,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650201,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650201,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650201,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650301,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650301,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650301,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650301,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650401,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650401,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650401,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650401,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650601,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650601,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650601,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650601,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650701,2.1077771,33.6268158,33.6268158,2.1077771,32.84602739,Soroti,Eastern,365
H3650701,2.1077771,33.6268158,33.6268158,2.1077771,32.84602739,Soroti,Eastern,365
H3650701,2.1077771,33.6268158,33.6268158,2.1077771,32.84602739,Soroti,Eastern,365
H3650701,2.1077771,33.6268158,33.6268158,2.1077771,32.84602739,Soroti,Eastern,365
H3650801,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650801,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650801,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650801,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650901,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650901,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650901,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3650901,1.6617117,33.7207451,33.7207451,1.6617117,0.839771023,Soroti,Eastern,365
H3660101,0.7955475,34.1664772,34.1664772,0.7955475,3.002545492,Tororo,Eastern,366
H3660201,0.7955475,34.1664772,34.1664772,0.7955475,3.002545492,Tororo,Eastern,366
H3660301,0.7955475,34.1664772,34.1664772,0.7955475,3.002545492,Tororo,Eastern,366
H3660401,0.7955475,34.1664772,34.1664772,0.7955475,3.002545492,Tororo,Eastern,366
H3660501,0.7955475,34.1664772,34.1664772,0.7955475,3.002545492,Tororo,Eastern,366
H3660601,0.7955475,34.1664772,34.1664772,0.7955475,3.002545492,Tororo,Eastern,366
H3660701,0.7955475,34.1664772,34.1664772,0.7955475,3.002545492,Tororo,Eastern,366
H3660801,0.7955475,34.1664772,34.1664772,0.7955475,3.002545492,Tororo,Eastern,366
H3660901,0.7955475,34.1664772,34.1664772,0.7955475,3.002545492,Tororo,Eastern,366
H3661001,0.7955475,34.1664772,34.1664772,0.7955475,3.002545492,Tororo,Eastern,366
H3670101,0.4861712,33.3956757,33.3956757,0.4861712,0.086761135,Mayuge,Eastern,367
H3670301,0.4861712,33.3956757,33.3956757,0.4861712,0.086761135,Mayuge,Eastern,367
H3670501,0.4861712,33.3956757,33.3956757,0.4861712,0.086761135,Mayuge,Eastern,367
H3670601,0.4861712,33.3956757,33.3956757,0.4861712,0.086761135,Mayuge,Eastern,367
H3670701,0.4861712,33.3956757,33.3956757,0.4861712,0.086761135,Mayuge,Eastern,367
H3670801,0.4861712,33.3956757,33.3956757,0.4861712,0.086761135,Mayuge,Eastern,367
H3670901,0.4861712,33.3956757,33.3956757,0.4861712,0.086761135,Mayuge,Eastern,367
H3671001,0.4861712,33.3956757,33.3956757,0.4861712,0.086761135,Mayuge,Eastern,367
H3680101,0.3409036,33.6089668,33.6089668,0.3409036,8.011949347,Mayuge,Eastern,368
H3680201,0.3409036,33.6089668,33.6089668,0.3409036,8.011949347,Mayuge,Eastern,368
H3680301,0.3409036,33.6089668,33.6089668,0.3409036,8.011949347,Mayuge,Eastern,368
H3680401,0.3409036,33.6089668,33.6089668,0.3409036,8.011949347,Mayuge,Eastern,368
H3680601,0.3409036,33.6089668,33.6089668,0.3409036,8.011949347,Mayuge,Eastern,368
H3680701,0.3409036,33.6089668,33.6089668,0.3409036,8.011949347,Mayuge,Eastern,368
H3680801,0.2060762,33.5935974,33.5935974,0.2060762,2.802081332,Mayuge,Eastern,368
H3680901,0.3409036,33.6089668,33.6089668,0.3409036,8.011949347,Mayuge,Eastern,368
H3681001,0.3409036,33.6089668,33.6089668,0.3409036,8.011949347,Mayuge,Eastern,368
H3690201,0.4546888,33.319664,33.319664,0.4546888,3.317406767,Mayuge,Eastern,369
H3690401,0.4546888,33.319664,33.319664,0.4546888,3.317406767,Mayuge,Eastern,369
H3690501,0.4546888,33.319664,33.319664,0.4546888,3.317406767,Mayuge,Eastern,369
H3690701,0.4546888,33.319664,33.319664,0.4546888,3.317406767,Mayuge,Eastern,369
H3690801,0.4546888,33.319664,33.319664,0.4546888,3.317406767,Mayuge,Eastern,369
H3690901,0.4546888,33.319664,33.319664,0.4546888,3.317406767,Mayuge,Eastern,369
H3691001,0.4546888,33.319664,33.319664,0.4546888,3.317406767,Mayuge,Eastern,369
H3700101,0.5296313,33.3430672,33.3430672,0.5296313,5.991005834,Mayuge,Eastern,370
H3700201,0.5296313,33.3430672,33.3430672,0.5296313,5.991005834,Mayuge,Eastern,370
H3700301,0.5296313,33.3430672,33.3430672,0.5296313,5.991005834,Mayuge,Eastern,370
H3700401,0.5296313,33.3430672,33.3430672,0.5296313,5.991005834,Mayuge,Eastern,370
H3700501,0.5296313,33.3430672,33.3430672,0.5296313,5.991005834,Mayuge,Eastern,370
H3700601,0.5296313,33.3430672,33.3430672,0.5296313,5.991005834,Mayuge,Eastern,370
H3700701,0.5296313,33.3430672,33.3430672,0.5296313,5.991005834,Mayuge,Eastern,370
H3700901,0.5296313,33.3430672,33.3430672,0.5296313,5.991005834,Mayuge,Eastern,370
H3701001,0.5296313,33.3430672,33.3430672,0.5296313,5.991005834,Mayuge,Eastern,370
H3710101,2.0715601,33.7699165,33.7699165,2.0715601,20.09907003,Amuria,Eastern,371
H3710201,2.0715601,33.7699165,33.7699165,2.0715601,20.09907003,Amuria,Eastern,371
H3710301,2.0715601,33.7699165,33.7699165,2.0715601,20.09907003,Amuria,Eastern,371
H3710401,2.0715601,33.7699165,33.7699165,2.0715601,20.09907003,Amuria,Eastern,371
H3710501,2.0715601,33.7699165,33.7699165,2.0715601,20.09907003,Amuria,Eastern,371
H3710601,2.0715601,33.7699165,33.7699165,2.0715601,20.09907003,Amuria,Eastern,371
H3710701,2.0715601,33.7699165,33.7699165,2.0715601,20.09907003,Amuria,Eastern,371
H3710801,2.0715601,33.7699165,33.7699165,2.0715601,20.09907003,Amuria,Eastern,371
H3710901,2.0715601,33.7699165,33.7699165,2.0715601,20.09907003,Amuria,Eastern,371
H3711001,2.0715601,33.7699165,33.7699165,2.0715601,20.09907003,Amuria,Eastern,371
H3720101,1.0411211,34.3195801,34.3195801,1.0411211,9.937835649,Bududa,Eastern,372
H3720201,1.0411211,34.3195801,34.3195801,1.0411211,9.937835649,Bududa,Eastern,372
H3720301,1.0411211,34.3195801,34.3195801,1.0411211,9.937835649,Bududa,Eastern,372
H3720501,1.0411211,34.3195801,34.3195801,1.0411211,9.937835649,Bududa,Eastern,372
H3720601,1.0411211,34.3195801,34.3195801,1.0411211,9.937835649,Bududa,Eastern,372
H3720701,1.0411211,34.3195801,34.3195801,1.0411211,9.937835649,Bududa,Eastern,372
H3720801,1.0411211,34.3195801,34.3195801,1.0411211,9.937835649,Bududa,Eastern,372
H3720901,1.0411211,34.3195801,34.3195801,1.0411211,9.937835649,Bududa,Eastern,372
H3721001,1.0411211,34.3195801,34.3195801,1.0411211,9.937835649,Bududa,Eastern,372
H3730101,1.2170526,34.1021233,34.1021233,1.2170526,17.69998336, Bukedea,Eastern,373
H3730101,1.2170526,34.1021233,34.1021233,1.2170526,17.69998336, Bukedea,Eastern,373
H3730101,1.2170526,34.1021233,34.1021233,1.2170526,17.69998336, Bukedea,Eastern,373
H3730101,1.2170526,34.1021233,34.1021233,1.2170526,17.69998336, Bukedea,Eastern,373
H3730101,1.2170526,34.1021233,34.1021233,1.2170526,17.69998336, Bukedea,Eastern,373
H3730301,1.2170526,34.1021233,34.1021233,1.2170526,17.69998336, Bukedea,Eastern,373
H3730301,1.2170526,34.1021233,34.1021233,1.2170526,17.69998336, Bukedea,Eastern,373
H3730301,1.2170526,34.1021233,34.1021233,1.2170526,17.69998336, Bukedea,Eastern,373
H3730301,1.2170526,34.1021233,34.1021233,1.2170526,17.69998336, Bukedea,Eastern,373
